Year,Country,Fuels_Coal,Fuels_Oil,Fuels_Gas,Fuels_Cement,Fuels_Flaring,Fuels_Bunkers,Fuels_Total
1955,IND,17.3884986282917,3.48,0.0,0.634705836003628,0.0,0.292,21.79520446429533
1956,IND,17.782972086949,3.806,0.0,0.697152700513663,0.0,0.296,22.58212478746266
1957,IND,19.8792909027954,4.338,0.0,0.792358575914207,0.0,0.46,25.46964947870961
1958,IND,20.692840014707,4.59683761921583,0.0,0.860917343530148,0.0,0.384,26.534594977452976
1959,IND,21.7040029458217,5.01816755150422,0.0,0.965399335880409,0.0,0.369,28.05656983320633
1960,IND,23.9841672374933,5.307,0.0,1.09230826938044,0.0,0.425,30.808475506873737
1961,IND,25.8966441345646,5.81616355455568,0.0010000281214848,1.14762137216763,0.0,0.408,33.26942908940939
1962,IND,28.1824178228603,6.79182640255591,0.0029999233226837,1.19567333638163,0.0119996932907348,0.415,36.59991717841126
1963,IND,30.136505583525,7.398,0.003,1.30217068289777,0.037,0.418,39.29467626642277
1964,IND,28.9094558825135,7.67518682602663,0.0060001460529198,1.34929460498951,0.13000316447993,0.509,38.57894062406249
1965,IND,31.7838630818325,8.41018581528944,0.0770017012814848,1.4731643191879,0.205004529385771,0.465,42.41421944697709
1966,IND,31.9279217489872,9.737,0.085,1.52018599525047,0.227,0.503,44.00010774423767
1967,IND,32.5042510911081,8.924,0.133,1.58864823313528,0.397,0.601,44.14789932424338
1968,IND,33.7953373881356,11.531,0.205,1.60266908979641,0.374,0.56,48.06800647793201
1969,IND,33.6702237216569,12.3772379734666,0.272005229763507,1.75720256011883,0.344006614112671,0.476,48.89667609911851
1970,IND,33.7202426700885,13.464,0.252,1.77254913052187,0.388,0.472,50.06879180061037
1971,IND,34.6524284947778,15.1317304691675,0.295994727654875,1.92468864274097,0.386993106764989,0.49,52.88183544110613
1972,IND,36.6748871710224,16.0692704900096,0.329005538067904,2.0095821164786,0.331005571733971,0.438,55.85175088731247
1973,IND,37.6115966739535,16.853,0.319,1.88882723967774,0.395,0.522,57.58942391363125
1974,IND,39.7486294935604,16.547,0.371,1.77426488371727,0.471,0.412,59.32389437727767
1975,IND,44.0332876868612,16.877245394402,0.473006877499091,1.989156063513,0.549007982551799,0.491,64.41270400482709
1976,IND,46.1027283471164,17.314,0.626,2.25967971734012,0.496,0.543,67.34140806445652
1977,IND,48.4469502080823,18.711,0.677,2.27137877910439,0.571,0.6,71.27732898718669
1978,IND,47.6770031591892,20.556,0.748,2.29829030655094,0.541,0.586,72.40629346574013
1979,IND,49.2965157532182,22.561,0.827,2.11570795935269,0.605,0.614,76.01922371257089
1980,IND,53.8582936856728,22.701,0.679,2.05918103784222,0.318,0.673,80.28847472351502
1981,IND,57.3976977459193,24.485,0.787,2.42568961498457,0.867,0.462,86.42438736090389
1982,IND,58.1667400391733,25.766,1.19,2.64084772735617,1.041,0.444,89.24858776652947
1983,IND,63.4604652836779,27.066,1.431,2.98867381723968,1.178,0.501,96.62513910091758
1984,IND,63.1802988552299,28.9587263940591,1.68398408949188,3.43688853050453,1.41898659322386,0.57,99.24888446250928
1985,IND,69.129069996378,31.8667261249957,1.96498311217299,3.92736669073935,1.62498603423975,0.54,109.0531319585258
1986,IND,74.5554836862348,33.258,2.814,4.36833184342969,1.355,0.6,116.95081552966448
1987,IND,79.6549932583997,34.8447384225026,3.48697382348305,4.47915877957005,1.80898642004039,0.73,125.0048507039958
1988,IND,86.5643052843052,36.467,4.15,4.97515621648812,2.039,0.904,135.09946150079332
1989,IND,92.6925329394254,41.1337394900505,5.05396799199483,5.67437612839735,3.00298098139305,0.774,148.33159753126114
1990,IND,100.030998134249,43.1677433012619,5.75796576002283,6.09932160356168,2.69398398011489,0.737,158.48701277921032
1991,IND,107.271447596897,45.421,6.431,6.68751006965748,2.138,0.723,168.67195766655453
1992,IND,112.285603348913,51.325,7.439,6.86577448542576,0.973,0.735,179.62337783433878
1993,IND,118.209943273886,51.004,7.368,7.26046818103166,1.01,0.684,185.53641145491764
1994,IND,124.377662465783,54.3,7.914,7.78932278578739,0.505402903930131,0.547,195.4333881555005
1995,IND,128.745238457789,59.0287321332141,10.6579516352267,8.48902539516239,0.628621305676856,0.551,208.10056892706905
1996,IND,137.690566703019,66.3647228625358,10.8479546992057,9.30113605349345,0.582912574235808,0.556,225.34329289248976
1997,IND,144.02895494752,66.649,12.561,10.2123799126638,0.722024621179039,0.56,234.73335948136284
1998,IND,143.047295079072,71.75,12.99,10.6513305131004,0.582209677947598,0.564,239.58483527012
1999,IND,152.982416752274,82.1441145722786,11.549,12.1704366812227,0.55898680349345,1.292,260.69695480926873
2000,IND,156.352631508005,85.3840639165943,11.974,12.5428528233036,0.538602811135371,1.596,268.38815105903825
2001,IND,158.865359192064,86.4414301123074,11.8910842834208,12.7564569243917,0.506788223799127,2.017,272.478118735983
2002,IND,163.372630511955,88.760930435275,12.864,13.4037218224017,0.437249260917031,1.962,280.8005320305487
2003,IND,170.821483688849,90.2332879145375,13.643,13.8864843693648,0.48767353930131,2.073,291.14492951205256
2004,IND,182.851432775207,95.0420920660808,13.5329565818602,15.1595704106245,0.481715981441048,2.409,309.4767678152135
2005,IND,196.907398276023,96.1726157493211,13.766,16.2900023345031,0.46503072489083,2.822,326.423047084738
2006,IND,211.12563314483,100.898993635323,22.5381085195796,17.7143560529604,0.475260254366812,3.402,356.15435160705977
2007,IND,229.933693370905,106.958846103909,24.0054948397901,18.6499087692434,0.50282334279476,3.954,384.0047664266423
2008,IND,248.579499243539,112.782005241678,24.638802698304,19.9903725805119,0.515188858078602,3.74,410.2458686221115
2009,IND,268.544459812734,118.083945290722,30.6940790551037,22.1801192367048,0.51277307860262,4.035,444.0503764738671
2010,IND,277.287951192705,119.950772593335,36.6051171893807,23.479596111269,0.465098967248908,4.035,461.82353605393865
2011,IND,293.227350274865,125.574371500046,37.1889288802134,24.9220786117813,0.72275629619796,4.035,485.6704855631037
2012,IND,329.271763702591,133.682802254816,34.2807854633232,27.3573022950805,0.980413625147011,4.035,529.6080673409576
2013,IND,348.357877245213,135.627767942574,30.2099417996232,29.4268127636828,0.891276896416826,4.405,548.9186766475098
2014,IND,384.022113330423,139.864848965933,29.8765011342802,31.6115983434136,0.963287999677329,4.402,590.740349773727
2015,IND,395.629519110942,151.778642361765,29.1677491238034,32.070937419582,1.12922100669452,4.95,614.726069022787
2016,IND,409.225181455698,167.739330033812,31.0104985507962,33.6466459187287,1.0251720448844,5.476,648.1228280039193
2017,IND,423.377753510457,172.641506553944,32.4568784209916,33.0369106343009,0.770493875803929,4.591,666.8745429954974
2018,IND,455.326945207185,179.33518893944,34.443566922831,37.9270996349296,0.679499131468085,4.971,712.6832998358537
2019,IND,453.586262368476,184.539756611271,35.118993943839,39.2096444649918,0.66980708494198,4.877,718.0014644735197
2020,IND,426.255156877289,165.405333247714,34.9328690232107,33.5448148549194,0.76582741667152,2.356,663.2600014198047
2021,IND,482.340760510076,169.740309090748,36.3514910218565,40.6750706306146,0.75642729430131,2.38274258583746,732.2468011334339
2022,IND,506.074807941263,186.716928731239,33.845171045617,44.8479703082115,0.79792747231441,2.75360647528584,775.0364119739309
1850,USA,5.402,0.0,0.0,0.0,0.0,0.0,5.402
1851,USA,6.723,0.0,0.0,0.0,0.0,0.0,6.723
1852,USA,7.312,0.0,0.0,0.0,0.0,0.0,7.312
1853,USA,8.232,0.0,0.0,0.0,0.0,0.0,8.232
1854,USA,9.05,0.0,0.0,0.0,0.0,0.0,9.05
1855,USA,10.415,0.0,0.0,0.0,0.0,0.0,10.415
1856,USA,10.927,0.0,0.0,0.0,0.0,0.0,10.927
1857,USA,11.205,0.0,0.0,0.0,0.0,0.0,11.205
1858,USA,11.367,0.0,0.0,0.0,0.0,0.0,11.367
1859,USA,12.369,0.0,0.0,0.0,0.0,0.0,12.369
1860,USA,12.8919957515835,0.0550042484164993,0.0,0.0,0.0,0.0,12.947
1861,USA,12.232,0.235,0.0,0.0,0.0,0.0,12.467
1862,USA,12.6090263300131,0.340973669986874,0.0,0.0,0.0,0.0,12.949999999999974
1863,USA,14.668,0.291,0.0,0.0,0.0,0.0,14.959
1864,USA,15.773,0.236,0.0,0.0,0.0,0.0,16.009
1865,USA,15.775,0.279,0.0,0.0,0.0,0.0,16.054000000000002
1866,USA,15.765,0.401,0.0,0.0,0.0,0.0,16.166
1867,USA,19.5139812430856,0.373018756914412,0.0,0.0,0.0,0.0,19.88700000000001
1868,USA,22.069,0.407,0.0,0.0,0.0,0.0,22.476
1869,USA,25.101,0.471,0.0,0.0,0.0,0.0,25.572
1870,USA,26.357,0.559,0.0,0.0,0.0,0.0,26.916
1871,USA,27.566,0.551,0.0,0.0,0.0,0.0,28.117
1872,USA,33.814,0.658,0.0,0.0,0.0,0.0,34.472
1873,USA,37.024,1.051,0.0,0.0,0.0,0.0,38.075
1874,USA,35.473,1.18,0.0,0.0,0.0,0.0,36.653
1875,USA,36.113,0.936,0.0,0.0,0.0,0.0,37.049
1876,USA,35.2990262337591,0.950973766240931,0.0,0.0,0.0,0.0,36.25000000000003
1877,USA,38.7550351763798,1.4129648236202,0.0,0.0,0.0,0.0,40.168
1878,USA,37.622,1.653,0.0,0.0,0.0,0.0,39.275
1879,USA,45.744,2.146,0.0,0.0,0.0,0.0,47.89
1880,USA,51.392,2.834,0.0,4.70316271300428e-05,0.0,0.0,54.22604703162714
1881,USA,54.388,2.979,0.0,5.67208398036545e-05,0.0,0.0,57.3670567208398
1882,USA,60.934,3.266,0.045,7.37370917447508e-05,0.0,0.0,64.24507373709174
1883,USA,66.7290369739652,2.45796452692952,0.103998499105236,9.50641275109249e-05,0.0,0.0,69.29109506412745
1884,USA,70.224,2.488,0.32,9.07533436858472e-05,0.0,0.0,73.03209075334368
1885,USA,71.046,2.22,1.014,9.41565940740665e-05,0.0,0.0,74.28009415659407
1886,USA,73.434,2.927,2.095,0.0001020975116465,0.0,0.0,78.45610209751165
1887,USA,77.736,2.939,3.217,0.0001518472241083,0.0,0.0,83.89215184722411
1888,USA,94.589,2.873,4.578,0.0001475489415563,0.0,0.0,102.04014754894156
1889,USA,84.546,3.695,3.337,0.0001588183514502,0.0,0.0,91.57815881835144
1890,USA,101.602073371151,4.85495572194659,3.18997090690209,0.0001815066873716,0.0,0.0,109.64718150668703
1891,USA,108.413,5.8,2.442,0.0001865614671083,0.0,0.0,116.6551865614671
1892,USA,115.46,5.357,2.122,0.0001987185354567,0.0,0.0,122.93919871853544
1893,USA,116.841,5.104,1.989,0.0001815626594964,0.0,0.0,123.93418156265948
1894,USA,108.999939597952,5.17904464424254,1.82801575780563,0.0001897254236175,0.0,0.0,116.0071897254238
1895,USA,123.464057454329,5.60395721843485,1.92198532723622,0.0001981009589529,0.0,0.0,130.99019810095902
1896,USA,122.870063811469,6.50595042896545,1.86898575956601,0.0002158448712037,0.0,0.0,131.24521584487167
1897,USA,128.129061607418,6.42295295952894,1.98898543305357,0.0002493326281404,0.0,0.0,136.54124933262864
1898,USA,140.653,5.87,2.309,0.0002747831555186,0.0,0.0,148.83227478315553
1899,USA,161.695,6.053,2.976,0.0003521330698105,0.0,0.0,170.7243521330698
1900,USA,171.0,6.728,3.15,0.0003806282658234,0.0,0.0,180.87838062826583
1901,USA,186.01,7.403,3.51,0.0004547544987587,0.0,0.0,196.92345475449872
1902,USA,195.396,9.517,3.737,0.0005889769419972,0.0,0.0,208.650588976942
1903,USA,229.269,10.873,3.964,0.0006955369519487,0.0,0.0,244.10669553695195
1904,USA,223.327070380792,12.7699468439368,4.13798277527098,0.0007501659975621,0.0,0.0,240.23575016599736
1905,USA,249.312,14.698,4.685,0.0009585714754469,0.0,0.0,268.69595857147544
1906,USA,263.114,13.721,5.19,0.001227428174329,0.0,0.0,282.0262274281743
1907,USA,304.380072020463,18.2009445098231,5.42198346971378,0.0012635256617087,0.0,0.0,328.0042635256616
1908,USA,261.944,19.527,5.367,0.0012864167512665,0.0,0.0,286.8392864167513
1909,USA,291.105,19.988,6.416,0.0016241029235274,0.0,0.0,317.51062410292354
1910,USA,316.702,22.907,6.796,0.0018980291751217,0.0,0.0,346.40689802917507
1911,USA,311.989,24.064,6.847,0.0019423345097498,0.0,0.0,342.9019423345097
1912,USA,334.169,24.378,7.504,0.0020359153287237,0.0,0.0,366.05303591532873
1913,USA,356.053,29.224,7.767,0.0022712164167961,0.0,0.0,393.0462712164168
1914,USA,319.906,31.282,7.9,0.0021757895422127,0.0,0.0,359.0901757895422
1915,USA,331.222,33.005,8.39,0.0021185618183182,0.0,0.0,372.6191185618183
1916,USA,367.206,36.567,10.053,0.0022564479719201,0.0,0.0,413.828256447972
1917,USA,404.379,40.377,10.612,0.0022841388060626,0.0,0.0,455.3702841388061
1918,USA,423.345,43.447,9.623,0.0017482146621969,0.0,0.0,476.4167482146622
1919,USA,344.228,48.913,9.957,0.001987349865766,0.0,0.0,403.0999873498658
1920,USA,399.982,62.949,10.838,0.0024372194173735,0.0,0.0,473.7714372194174
1921,USA,311.859,67.238,8.996,0.0024069725062333,0.0,0.0,388.09540697250617
1922,USA,303.736776439131,77.0981970853113,10.357026475558,0.0028016023938334,0.0,0.0,391.1948016023941
1923,USA,411.973,91.27,13.681,0.0033599632135685,0.0,0.0,516.9273599632136
1924,USA,358.408,88.853,15.51,0.0036516399998695,0.0,0.0,462.7746516399999
1925,USA,365.851769993791,93.1341960158692,16.1500339903396,3.87728479706159,0.0,0.0,479.0132847970613
1926,USA,403.366,94.232,17.832,3.95893725671257,0.0,0.0,519.3889372567126
1927,USA,375.735,108.135,19.634,4.11201786802346,0.0,0.0,507.6160178680235
1928,USA,363.034272257648,110.371778747562,21.3029572958659,4.20772875116217,0.0,0.0,498.9167370522381
1929,USA,383.348716503497,121.61522730671,26.0540486966988,4.09270528626253,0.0,0.0,535.1106977931684
1930,USA,337.927289313242,107.370774191106,26.4149444473654,3.89901145154263,0.0,0.0,475.612019403256
1931,USA,278.788688756578,100.060247202115,22.9840567828643,2.9501388682594,0.0,0.0,404.7831316098167
1932,USA,227.683672026736,92.1534625115921,21.2758759076832,1.81651871974846,0.0,0.0,342.92952916575973
1933,USA,242.866,102.016,21.316,1.52484193344738,0.0,0.0,367.72284193344734
1934,USA,263.078672007071,102.345261430312,24.2390619161594,1.88311872596813,0.0,0.0,391.5461140795106
1935,USA,268.055659049001,110.591271902736,26.2810646153468,1.82432895501942,0.0,0.0,406.7523245221032
1936,USA,312.172,122.368,29.698,2.71554780157518,0.0,0.0,466.9535478015752
1937,USA,312.486639793455,140.184287017037,33.0080675815952,2.8297192408089,0.0,0.0,488.5087136328961
1938,USA,247.487400830888,131.603681386363,31.4739238013616,2.52160268631285,0.0,0.0,413.0866087049255
1939,USA,279.745614551342,138.689304675726,33.8760744197082,2.94550667719362,0.0,0.0,455.2565003239698
1940,USA,319.018,152.189,36.492,3.15190042742421,0.0,0.0,510.8509004274242
1941,USA,353.374,160.681,38.628,3.96291984938756,0.0,0.0,556.6459198493876
1942,USA,398.088664842928,154.39225784859,41.991070128764,4.39010456120239,0.0,0.0,598.8620973814844
1943,USA,401.42,167.286,46.93,3.28632519523457,0.0,0.0,618.9223251952345
1944,USA,421.90236655291,191.080713110115,50.9209235469782,2.19202666980186,0.0,0.0,666.0960298798051
1945,USA,387.943,198.52,53.951,2.48735653326473,0.0,0.0,642.9013565332647
1946,USA,354.464576448586,201.151327122668,55.4320901465255,3.99918535288164,0.0,0.0,615.0471790706612
1947,USA,395.532415812367,215.97768100847,61.1589096704157,4.54353051116332,0.0,0.0,677.2125370024161
1948,USA,391.154556135484,238.631339281119,68.7130976948658,5.02649605235943,0.0,0.0,703.5254891638283
1949,USA,290.148,222.086,72.344,5.12763884707831,0.0,0.0,589.7056388470783
1950,USA,343.131,244.76,87.123,5.49250901832246,11.769,8.1,700.3755090183225
1951,USA,330.676463792915,262.189367735791,102.677144010648,6.01544626216825,11.6540163454337,10.253,723.4654381469559
1952,USA,293.169577941289,273.189606705259,109.93084173914,6.07410277504181,12.4679820505918,10.784,705.6161112113216
1953,USA,290.926590921235,286.59359701396,115.540837535294,6.41944696406807,11.9049832601213,10.973,722.3584556946784
1954,USA,249.303,290.178,121.179,6.58584527709427,10.631,10.06,687.9368452770941
1955,USA,280.082377048761,313.292421756344,130.783176061183,7.2553913981911,11.3660153010055,10.842,753.6213815654846
1956,USA,291.582374480819,328.544421951376,138.070177324275,7.74843601179566,12.6990163094153,11.367,790.011426077681
1957,USA,279.498,325.781,147.556,7.3704995564626,11.888,12.961,785.0544995564627
1958,USA,242.452,332.982,155.759,7.57585189255802,9.306,11.546,759.6208518925581
1959,USA,248.629322626229,343.465445687421,161.902210087447,8.25163279054958,8.39401089223127,11.623,782.2656220838778
1960,USA,250.536,349.79,171.95,7.85974622959192,8.274,11.648,800.057746229592
1961,USA,242.206,354.071,173.694,7.83264524314414,7.696,11.918,797.4176452431442
1962,USA,251.315,364.287,184.598,8.15461174344517,6.256,11.335,825.9456117434452
1963,USA,269.38,370.976,196.085,8.57946027272761,5.636,10.425,861.0814602727276
1964,USA,286.347322492981,380.436428458966,207.170233321358,9.0135604345597,5.02500565931275,10.848,898.8405503671775
1965,USA,297.658,399.752,213.593,9.08699224055585,4.691,10.627,935.407992240556
1966,USA,309.148,417.484,229.86,9.43575823726749,5.522,11.697,983.1467582372676
1967,USA,317.426,433.732,240.525,9.16864819100054,7.201,13.196,1021.2486481910006
1968,USA,311.027,461.087,255.557,9.63967637997846,7.592,14.224,1059.1266763799786
1969,USA,316.048,486.252,277.861,9.74262948127753,7.728,12.374,1110.0056294812778
1970,USA,318.802,556.245,289.086,9.53170003699347,7.164,13.27,1194.0987000369937
1971,USA,302.239745611281,572.408518216013,299.37974801848,9.69153154381588,4.16499649441168,12.774,1200.6585398840016
1972,USA,306.998,619.316,304.496,9.96820177443099,3.632,12.584,1256.994201774431
1973,USA,333.145469432314,634.664847161572,320.649290393013,10.0756160792966,3.599,14.614,1316.7482230661956
1974,USA,327.315502183406,607.947052401747,309.556495633188,10.0453917183022,2.429,14.475,1271.7684419366433
1975,USA,326.155021834061,597.816866812227,284.526200873362,8.31419891376508,1.941,14.355,1233.108288433415
1976,USA,349.665120087336,641.548580786026,290.066866812227,8.83461271339144,2.003,16.78,1308.8981803989805
1977,USA,359.094159388646,676.410753275109,284.131550218341,9.27371800769026,1.982,20.623,1351.5151808897865
1978,USA,358.674399563319,689.056495633188,285.269650655022,9.72047493788821,2.2170016622318,23.859,1368.797022451649
1979,USA,389.590065502183,666.472434497817,294.892194323144,9.80906095428144,2.42,26.979,1390.1627552774255
1980,USA,396.777838427948,612.576419213974,288.77019650655,8.98517805825711,1.826,30.191,1339.1266322067293
1981,USA,410.188864628821,573.597707423581,281.683679039301,8.723295852088,1.428,27.835,1303.4565469437914
1982,USA,395.492631004367,544.348253275109,262.254639737991,7.76221900084768,1.362,23.252,1234.4717430183146
1983,USA,410.697598253275,539.875,245.931768558952,8.30772503960111,1.389,21.424,1227.6250918518278
1984,USA,441.07614628821,555.281932314411,262.623362445415,8.98334482971224,1.57999870533933,21.704,1291.2487845830874
1985,USA,451.698962882096,552.365720524017,252.870087336244,8.65393146852128,1.3919988637959,21.032,1288.012701074674
1986,USA,446.433679039301,576.453329694323,236.862991266375,8.9665980901828,1.43099883271815,20.779,1290.9265969229
1987,USA,466.562227074236,584.923307860262,251.902838427948,8.99993463518241,1.81,21.517,1335.7153079976283
1988,USA,489.281386462882,611.676582969432,263.202237991266,9.07424324554352,2.086,23.133,1398.4534506691236
1989,USA,494.853711790393,611.300491266375,280.282478165939,9.07865899571916,2.073,25.07,1422.6583402184262
1990,USA,495.229434435964,594.68113222693,279.244376586255,9.13868528841557,12.6471071681983,28.2844435876757,1419.2251792934385
1991,USA,490.649301205517,578.555777298745,284.660719576757,8.93462514142694,12.3767446358491,32.1342234386001,1407.3113912968952
1992,USA,496.472725990279,592.628005263351,295.195094134455,9.0046332503103,12.285846066723,29.4766054521755,1435.062910157294
1993,USA,513.305147437916,594.860705835299,302.990518986261,9.50818041887097,12.0122484741379,26.7370761358016,1459.4138772882866
1994,USA,517.081596746859,607.761786946907,310.443797022593,9.91005252463145,12.1203176648444,26.4224807165399,1483.740031622375
1995,USA,522.240090763071,605.363461569407,323.765461011256,10.1187988127827,11.6693838565362,26.9130510703176,1500.0702470833703
1996,USA,544.12167473156,629.250184193909,329.207837353455,10.1825587334493,11.2715589579177,27.2547170067642,1551.2885309770552
1997,USA,556.501077541838,634.912400327798,331.298517886524,10.5242210254845,11.3043083798893,29.2203535509442,1573.760878712478
1998,USA,563.070969186337,647.039399197086,325.055868847881,10.7698884258257,10.6500820941046,30.1840593391233,1586.7702670903575
1999,USA,563.1660733374,664.117437414426,326.962390306133,10.9821848209183,10.5894246365916,28.0659914550929,1603.8835019705618
2000,USA,590.545452964871,678.983810173285,341.502054614809,11.3114927407976,10.6208126328569,27.8096863495572,1660.7733094761766
2001,USA,573.040164813876,682.967470363269,327.188589621294,11.3573601224798,10.5611735637356,25.624978917606,1630.7397374022603
2002,USA,574.178840902504,681.11269767244,337.868276731092,11.7805328698884,10.6147708483561,25.8188014296136,1641.3739204538942
2003,USA,585.15089318315,697.998705906043,327.790138362277,11.8310863927332,10.525806054289,26.8787705994814,1660.1754004979737
2004,USA,590.822340636541,718.020039956584,328.737973245956,12.5233572462958,10.6768677930109,29.6423974911313,1690.422976369519
2005,USA,597.228178932018,721.25868590831,323.924184815617,12.6075657829446,10.761597228968,30.9300864046242,1696.710299072482
2006,USA,587.461426193725,712.256488801463,320.199626550073,12.7867751813438,10.9271590332142,31.1868261179236,1674.8183018777424
2007,USA,593.665081343279,707.482638942159,340.445137742791,12.4205461492744,11.0433697743807,31.5127744219636,1696.5695483738475
2008,USA,582.894204859905,659.035912391522,341.916115903151,11.3033984969713,11.4777062398965,31.2384192097733,1637.865757101219
2009,USA,511.039493090744,622.364921008447,336.13718316474,8.08259947550365,11.2122044345112,29.0695032732724,1517.9059044472183
2010,USA,541.199186440345,627.885826265788,352.209405286158,8.58330655851123,11.8469798486285,31.9598941172435,1573.6845985166742
2011,USA,511.267456518563,614.741817657734,357.725656297951,8.79049079960825,13.0631006933392,30.4982881351712,1536.0868101023666
2012,USA,452.644993652666,599.351703017236,374.473931440613,9.62618597360134,14.0598593211268,28.8997490344155,1479.0564224396587
2013,USA,469.543744734848,607.158168663761,384.956744764321,9.92609900800634,15.6721416756095,27.2489963664807,1514.5058952130266
2014,USA,466.865050122848,613.518377612853,391.705522922642,10.7639242461642,17.2280651164899,28.2445462573095,1528.3254862783067
2015,USA,403.696730140739,623.8197590193,402.875660171926,10.8917280960527,17.5687935252248,30.2892919785972,1489.1419629318398
2016,USA,367.888473016585,627.718665407755,404.441417807137,10.7639242461642,15.0487828420217,31.8455644558692,1457.706827775532
2017,USA,357.182304941336,631.871463367105,398.650566944568,11.0053315181758,16.2353765632967,32.8034002372333,1447.748443571715
2018,USA,342.966998905618,645.788369409095,441.941740562226,10.6361203962758,19.668726440911,33.9188692167122,1494.920824930838
2019,USA,292.485150224576,644.377478527239,457.279218679863,11.1615362235951,24.1367267359529,31.0129748341508,1460.4530852253763
2020,USA,239.607092019469,558.82725315316,452.034949657638,11.1047345125336,18.490502274639,19.0061195095906,1299.0706511270305
2021,USA,274.162374705147,611.084669429398,452.845299108751,11.2751396457182,17.2744548563517,19.2218549860007,1385.8637927313664
2022,USA,255.103165938865,613.952783842795,475.856713973799,11.303973188283,17.2744548563517,22.2136560915388,1395.7047478916325
